Location Name,TaxpayerID,Latitude,Longitude,Distance_mi,Total_Revenue,Avg_GeoPressure,Max_GeoPressure
COMMUNITY WINE BAR,18002059535,29.7462715,-95.3781933,3.325870778576963,338742720.0,25.322791490534016,44.54282876966786
CONEJO MALO,32074867584,29.7640547,-95.3609369,2.9702932888789046,1068550560.0,697.1248801337488,1680.2862006567686
COOKING GIRL,32083561913,29.752032,-95.3918654,2.705147165188724,76780890.0,18.0816102979762,34.42596716836938
COTTO E CRUDO ENOTECA,32099703699,,,,368444.0,,
COTTONWOOD,32046039353,29.8182893,-95.4099701,2.0086756265008736,1361414160.0,1418.1855113912084,1989.3701921292306
COURTS AT SOLARIUM,32092719668,29.7402539,-95.3797983,3.6792234255070486,4749902.0,10.47258620215664,40.021099529399365
COWBOY SURFER,32075056336,29.778564,-95.5484124,8.941891725564972,683596128.0,0.0006549180325843726,0.0008351763782484771
CRAVE RESTAURANT AND LOUNGE,32084733461,29.7447928,-95.3879171,3.2428213510995176,16146720.0,10.261107449812132,42.026340821601906
CRAWFISH CAFE HEIGHTS,32071446721,29.789677,-95.409561,0.5801096428701527,406719504.0,7138.9442162762725,17081.564190109784
CREATORS GUILD LLC,32065262985,,,,102400.0,,
CREDENCE & SIDEBAR,32071828266,29.7829006,-95.5327769,7.983189093637022,1057607760.0,0.01942672164338237,0.04013786697875353
CRISP WINE BEER EATERY,32044003195,29.8062309,-95.4220436,1.711790147701434,1202274000.0,2267.8675478696455,2788.644879403173
CROCKER BAR,32081252945,29.7485344,-95.3899321,2.9645106321829404,3979673112.0,593.0919171784171,808.2088345505748
CROWNE PLAZA HOUSTON GALLERIA,32018157084,29.7833748,-95.4647982,3.920769352326857,104374920.0,5.478899457440029,12.204629936133168
CROWNS AND KINGS,32079202365,29.7319629,-95.4812219,6.336927294403169,0.0,0.0,0.0
CRU LOUNGE,32062902955,29.762252,-95.3617369,3.012005922918173,2327436000.0,325.9409341064247,519.8760671847294
CRUST PIZZA CO.,32061008036,29.803447,-95.4107679,1.1024864985121121,122739840.0,978.913284762024,1542.6670060977322
CUCHARA,32044991209,29.7480038,-95.3863574,3.0505496593064474,5027624880.0,248.34201156484698,373.11230942526095
CUCHARITA,32044991209,29.7480038,-95.3863574,3.0505496593064474,239744640.0,11.84230478219172,19.585606942533424
CULTIVATED F+B,12642487412,29.7616337,-95.3646899,2.9087776637604885,1159947360.0,199.6927812598221,275.24973964956814
CYCLONE ANAYA #07,32063253663,29.7757711,-95.4103873,1.1981071455642232,4666202688.0,611.3217646867025,8013.45916249282
CYCLONE ANAYA'S MEXICAN KITCHEN,32063253663,29.7757711,-95.4103873,1.1981071455642232,60389838381.0,2751.8976470232856,23569.951009825756
D & T DRIVE INN,32066039150,29.8034194,-95.3757996,1.6986648577711867,6898345.0,798.7401565680966,1014.8508568891235
D'ALBA,32077265513,29.8225209,-95.4205002,2.529594293598052,1474029848.0,484.50361648805773,718.2399513874661
DA BLUEPRINT,32089363793,29.749239,-95.3644064,3.562215721326715,237888057.0,32.9172101195382,36.05321775703142
DA MARCO,17606290488,29.7430739,-95.3978204,3.282868517283031,785220144.0,101.0071190720776,181.6916743460305
DAILY GATHER,32076884025,29.7804425,-95.5612767,9.699968587123394,1661339352.0,0.0003494527890285891,0.0004787160937406174
DAILY GRILL,16805059256,29.739343,-95.4641184,5.228426380966532,1008792000.0,1.6784346583417085,2.4071994628045315
DAK & BOP,32071345931,29.8019526,-95.4318935,2.0715968295917135,1415832.0,38.02602285456792,75.48761466508823
DALEY SPORTS CLUB,32061481696,29.7400397,-95.3793779,3.701530770722517,46519800.0,9.449477767536633,13.751974306424309
DALLAS USBG,32098165445,,,,179102.0,,
DAMIAN'S CUCINA ITALIANA,17601506078,29.7443964,-95.3797029,3.412186176039902,233286750.0,37.56635385886849,91.99903429474755
DAN ELECTRO'S,32086209353,29.8085392,-95.3857457,1.5062913069546273,695785440.0,2969.4420338316854,4112.31892001715
DANTE'S RIVER OAKS,32072526687,29.7429871,-95.4504452,4.469520760519745,137874450.0,1.6698556496791632,2.819559393366941
DAON KOREAN RESTAURANT,32096518538,,,,103626.0,,
DARNA,32089117686,29.7440307,-95.3953662,3.2259794084464115,0.0,0.0,0.0
DAVE & BUSTER'S,17526178011,29.78599,-95.46567,3.9540940615955114,9913045680.0,23.43896314241091,114.35143426909569
DE FORTUNE,32089002235,29.7564953,-95.4035397,2.362955511384678,8537952.0,295.58110231546203,955.0288107885169
DEGUST / DIVERSION,32069515941,29.8032702,-95.474091,4.532109827164747,102256440.0,0.8150485402553072,4.147544630725649
DEL FRISCO'S DOUBLE EAGLE STEAK HOUSE,32044898701,29.7401314,-95.4641743,5.194192842898865,2493816480.0,4.443264565352784,9.078210062165132
"DEL-MAR LANES, INC.",17604676902,29.8160186,-95.4582395,3.9133513160935682,868370400.0,20.047836349120228,25.658943277973215
DEMERIS BAR-B-Q,32073911409,29.8005578,-95.4482563,2.9784571067393237,171933936.0,24.918532140423718,46.03589205216899
DETENTION,32099626718,,,,134328.0,,
DINETTE,32078563601,29.7892528,-95.4094587,0.5778304412720728,4020300.0,625.0809882813548,2825.143573463027
DISH SOCIETY,32063394004,29.7904996,-95.3986547,0.07710545107592856,1452981408.0,17435.842976830758,48961.33705996598
DISTRICT 7 GRILL,32050706129,29.747018,-95.358016,3.920407715604902,2686284.0,1.6306248034079707,2.514281448168797
DLS BAYOU CENTER EVENTS LLC,32057204672,29.7662149,-95.3648839,2.692031341170011,6301157760.0,787.4898172350228,2025.0405362848635
DNCE,32094855692,,,,0.0,,
DO NOT DISTURB,32090842082,,,,11462384.0,,
DOC'S JAZZ CLUB,32095885276,,,,0.0,,
DOKO,32082618706,29.7581354,-95.4058313,2.2674512706905077,28493360.0,191.04713659010085,519.200727161759
DOMAIN HEIGHTS,32084005654,29.8092836,-95.4023,1.302008346949369,67699488.0,378.02888368036537,688.3452130026678
DONNA'S,32099996251,,,,0.0,,
DOUBLE TROUBLE CAFFEINE AND COCKTAILS,32041274864,29.7387815,-95.3796824,3.7776981963336165,643223520.0,19.47830743851056,28.04198101980176
DOUBLECROSS LOUNGE,32042376924,29.7525407,-95.378058,2.9359261564312478,580281840.0,94.61983432898653,126.16306636286608
DOVE'S RESTAURANT,32094680991,29.7420031,-95.3764317,3.638660042027177,23151276.0,24.688799403977995,45.21580212881161
DOVES RESTAURANT & LOUNGE,32081644448,29.7318775,-95.4750983,6.062832799830541,0.0,0.0,0.0
DOWNTOWN AQUARIUM,17606220915,29.7643362,-95.3673551,2.6644600388322766,1469543040.0,412.39936494684144,695.5405302457629
DRAKE'S HOLLYWOOD,32082434047,29.7450164,-95.3929481,3.17401068798384,760883040.0,231.1983689009347,508.1602678456225
DRIFT,32086957605,29.8040364,-95.4194336,1.4947875121575218,704536245.0,5358.183165537227,12102.237554781414
"DRIFTWOOD BEVERAGE COMPANY X, LLC",32070786721,29.7422078,-95.4588043,4.860279942627579,734034960.0,2.5502777817552786,4.218816294022033
DRIP DETAIL & DAIQUIRI,32074370290,29.7309635,-95.4819387,6.414187210086405,18055200.0,0.016150606143269394,0.03858391185828914
DROP SHOTS HTX,32089731551,29.8105828,-95.3804056,1.8130848618808573,55308000.0,232.35246494537543,590.3859863471229
DUCHESS,32085454232,29.7558077,-95.4564038,4.150946003506138,229664136.0,7.607841534377916,19.324603554191093
DUCKY'S PIZZA & TAVERN,32101308925,,,,179102.0,,
DUKESSA HOUSTON,32053631647,29.7358313,-95.476848,5.964393868494546,64757520.0,0.024725198120306827,0.05439153221880374
DUNE ROAD,32083374523,29.7613236,-95.3637312,2.965378803422452,82220760.0,25.27973064209184,57.49660783664181
DUO COFFEE,32084897472,,,,163908.0,,
"DYNABARR, LLC",32090086839,29.7954865,-95.4433028,2.6224172565624757,0.0,0.0,0.0
EAGLE HOUSTON,32053010222,29.7473252,-95.3887402,3.061262887365458,2134986210.0,353.8800425132501,520.9301955613068
EAST END BACKYARD,32068448243,29.7433706,-95.3448895,4.639872708580522,5200605.0,0.7187996686167243,1.8082412035834892
EAST END HARDWARE DRINKING CLUB,32060793679,29.7421937,-95.3508489,4.453402573608147,482459760.0,3.7821698779844364,4.758847885301131
EAST END IMPROVEMENT CORPORATION,14812858190,,,,6596.0,,
EBERHARD,32085874975,29.7556241,-95.3950152,2.4312645894738263,95660640.0,64.19647953944637,1540.7155089467128
ECHOES CAFE,32076373185,29.734772,-95.3901517,3.8984743916413263,566722080.0,13.478903469111984,19.21364591703825
EDDIE V'S PRIME SEAFOOD,32058075816,29.7402828,-95.4190011,3.65658871910926,4892448960.0,47.1902746107115,202.211351229566
EDISON & PATTON,32059683485,29.7983638,-95.3630809,2.275019703008656,1328788080.0,812.5591384567565,1603.362141027085
EIGHT ROW FLINT,32055822764,29.7903681,-95.3992521,0.04310132213474702,5707897200.0,109100.51332989226,230044.71948180086
EL BIG BAD,32090077150,29.7613075,-95.3625108,3.020129203856917,87602306.0,39.176586787701744,81.02112908142273
EL BOTANERO SPORTS CANTINA,32087643592,29.8451327,-95.3879351,3.8392940673142197,242453205.0,20.713858863953686,20.71415104980998
EL CAPITAN SEAFOOD & MEXICAN GRILL,32096279982,,,,6723816.0,,
EL CAPITAN SEAFOOD AND MEXICAN CANTINA INC,32087436955,29.7322768,-95.4960283,7.030631671453719,121542720.0,0.035155492424643074,0.05085158894487929
EL CENTRO,32087918812,,,,23551624.0,,
EL CHARRO MEXICAN BAR & GRILL,32063465598,29.7466022,-95.3379388,4.80090860957545,245967120.0,0.9623146189278552,1.377602781320322
EL CONQUISTADOR,39000185882,29.7503847,-95.3338851,4.836989166896714,14041200.0,0.061331886722692644,0.3006578089405735
EL CRUZERO SPORTS BAR,32059204514,29.8316953,-95.3557662,3.8851708052833134,0.0,0.0,0.0
EL DIAMANTE AZUL SPORTS BAR,32077851387,29.8210566,-95.4992687,6.317194961321369,4476000.0,0.004860970634981101,0.004860970634981101
EL HIDALGUENSE RESTAURANT,32054065308,,,,402984.0,,
EL INVASOR NITE CLUB,32065991641,29.7849211,-95.3514037,2.9363054538184796,130199328.0,21.945513628199784,29.610746914847283
EL MARIACHI @ TEXAS INDOOR,32058736359,29.840406,-95.4472674,4.462695206217266,2289600.0,0.017618465214475694,0.19839056679243575
EL MARISQUERO LLC,32073278403,29.8305439,-95.3609426,3.61957144295298,1285956.0,0.24032235449219191,4.710318008318993
EL PARAISO MEXICAN CAFE,18105631636,29.8040065,-95.3615297,2.4835659205642244,14654880.0,5.905281147440205,7.457470109747619
EL PARI SPORT BAR,32082727663,29.8356763,-95.3831992,3.2753999815802195,3809088.0,0.5558701142189071,3.585290788111152
EL PATIO MEXICAN RESTAURANT,17606765547,29.7382739,-95.4976502,6.8842899425972455,1429670880.0,0.08671097418565814,0.11764353933573676
EL PUEBLITO PLACE,11342318349,29.7340443,-95.3985771,3.905154688246296,370078560.0,8.685121997710377,20.83869644509179
EL TACO SOCIETY MX,12615176349,,,,0.0,,
EL TIEMPO 1308 ANNEX CANTINA,32054392181,29.7446792,-95.3858223,3.280633179825643,2239207920.0,183.24363956897588,224.67546913991697
"EL TIEMPO 290, LLC",32058215669,29.8375406,-95.4870798,6.150697667596235,965126880.0,0.25387068773025184,0.33462308661380125
EL TIEMPO BRIARGROVE,32082772552,29.7391084,-95.4903501,6.483793467197317,994212960.0,0.1550001574951592,0.20707053658412228
EL TIEMPO CANTINA NAVIGATION,32048012549,29.7562575,-95.3415425,4.228506909086215,2199481200.0,27.035977818344527,34.73571802750438
EL TROPICAL SPORTS BAR,32084232969,29.809873,-95.4847038,5.254677095962124,53685744.0,0.18161592337764704,0.2455206219188489
EL TUNCO BAR & GRILL LLC,32100989519,,,,44776.0,,
ELECTRIC FEEL GOOD,32056686747,29.7490223,-95.3777831,3.1621639427161568,135222360.0,170.5429342803203,276.0946015499057
"ELEVATED EVENTS, INC.",32055246501,29.7858658,-95.3668005,2.0133454184493713,4886097.0,3788.4768487125607,3788.4768487125607
ELOISE NICHOLS,32058996052,29.7425635,-95.450549,4.495291155874421,492824160.0,3.5529407499913117,6.073403701281611
ELRO PIZZA & CRUDO,32074964001,29.7481529,-95.383833,3.0846344925182563,296782260.0,71.63732534030156,120.12472731423972
EMBASSY SUITES HOUSTON,12035214464,29.7364291,-95.4665041,5.4703056864402395,133827120.0,0.1372629239389305,0.20231531891639576
EMBER & GREENS,32070158814,29.7824668,-95.5247147,7.503053365222463,203303520.0,0.0035771060190750745,0.004348379361663519
EMMA JANE,32087362219,29.7555597,-95.3953946,2.433027443773353,48787440.0,65.25063770491165,243.9915030787879
ENISH,32093373770,,,,179104.0,,
EQ HEIGHTS,32057743836,29.7901107,-95.3972682,0.16302942418460797,4414560.0,367.5045901065829,678.4569489259698
ERNE'S PICKLEBALL AND KITCHEN LLC,32096204980,,,,1825250.0,,
ESCALANTE'S,17604059059,29.7412227,-95.4472044,4.433179848079358,40897174080.0,3.34903312532008,31.486327848376853
ESCALANTE'S MEXICAN GRILLE,17604059059,29.7412227,-95.4472044,4.433179848079358,8350335336.0,1.3676030325758282,12.733752560309203
ESTHER'S CAJUN CAFE & SOULFOOD,32076509697,29.839379,-95.4113707,3.442604826456708,48810960.0,2.8891164839830226,6.242158772173546
ETOILE CUISINE ET BAR,32047069730,29.7566903,-95.457105,4.15063468912444,1383845040.0,19.876881086998207,30.95296901805406
ETRO NIGHTCLUB,32055310760,29.7634563,-95.3601194,3.034390263508908,29537420.0,18.22164576158171,27.5666026960858
EUGENE'S GULF COAST CUISINE,12603728788,29.7479358,-95.4076714,2.9807748626199393,1127337840.0,168.05142416461405,221.70401693249295
EURASIA FUSION SUSHI,32045830075,29.7944864,-95.4838713,5.040071474817114,97553088.0,0.29570375291197404,0.400177725757246
EUREST DINING SERVICES @ AIG,17419968528,29.7601807,-95.3947323,2.1215364406548463,0.0,0.0,0.0
FABIAN'S LATIN FLAVORS,32061711522,29.7620188,-95.3606355,3.07286295997147,23626859520.0,779.3006692198124,1054.7903784752755
"FAIRDALE LANE HOUSTON LH, LLC",32074120448,29.7334158,-95.4820821,6.313428252099194,0.0,0.0,0.0
FAIRFAX,32095057348,,,,0.0,,
FAIRFIELD INN & SUITES HOUSTON BROOKHOLLOW,32061073717,29.836961,-95.4840852,5.977404407706298,0.0,0.0,0.0
FANCY'S,32101779661,,,,81513.0,,
FANCY'S HTX,32094805283,29.7527686,-95.4061858,2.637306095212472,23544490.0,417.1156419750343,1106.3938418118196
"FANNIN & RUSK BEVERAGE CO., L.L.C.",12019291686,29.7584078,-95.3628378,3.14379755101494,0.0,0.0,0.0
FAO HTX ROUND 1,32071088671,29.7491512,-95.376052,3.1992112453167443,1447669440.0,139.42032408297808,205.80420542235632
FAST FERRARI LLC,32095078948,,,,3200249.0,,
FAT CRAB,32077067844,29.7369704,-95.4851535,6.311013292719241,428648400.0,0.08182405011802467,0.14896926325798573
FAUD'S RESTAURANT,17421114004,29.7391084,-95.4903501,6.483793467197317,629841600.0,0.08510129215247404,0.12467099011131456
FEDERAL AMERICAN GRILL,32069782988,29.7835835,-95.5045842,6.2935010759537615,2728119079.0,0.5385812601155089,0.9369762063438261
FEGEN'S,32039673366,29.7905578,-95.387449,0.748951597128913,0.0,0.0,0.0
FIELD AND TIDES RESTAURANT BAR,32061550748,29.7910465,-95.389637,0.618697449677507,1005091920.0,16875.951431013968,21440.697420900502
FIELDING'S RIVER OAKS,32089563756,,,,8659183.0,,
FIESTA EN GUADALAJARA,17602156279,29.7929943,-95.3605958,2.365155658694709,3870118080.0,123.51292784919202,652.4878915252947
FIG & OLIVE,32057667019,29.7396815,-95.4656491,5.280783531666934,1016407440.0,1.5229786015911386,1.9172171571839869
FINISH YOU CHAMPAGNE,32083264252,29.7635966,-95.3599968,3.034218898025504,0.0,0.0,0.0
"FINN HALL JONES, LLC",32097212214,,,,2420784.0,,
FIORI & FLOWERS LLC,32071779808,29.7339158,-95.3908334,3.9511092932926393,351968400.0,7.534770154234338,10.969294858706256
"FIORI SPA, L.P.",32016509708,29.7386765,-95.4882071,6.393374950662991,222703920.0,0.036055307159529586,0.04998465671270521
FIRST WATCH RESTAURANTS #342,32070096261,29.689511,-95.464265,7.976916450431625,515534400.0,5.683854636008661e-05,0.000479069978232042
FLEMING'S PRIME STEAKHOUSE AND WINE BAR,17429924594,29.7381352,-95.4166188,3.7572787284344455,3805934976.0,12.909414775107255,117.60015361631336
FLIGHT CLUB,32077887407,29.7569759,-95.4035352,2.329864763381866,3133123920.0,1716.8763311055427,3114.910924853773
FLORA,32054073583,29.7611439,-95.4019007,2.0352800441509875,3302691120.0,3262.138801558303,4957.947534384344
FLYING BISCUIT CAFE,32088468916,,,,698522.0,,
FRANKIE B MANDOLA'S CATERING,17601506078,29.7443964,-95.3797029,3.412186176039902,20519100.0,7.434466320086305,20.09459170130788
FRANKLIN STREET BAR,32073558788,29.7662149,-95.3648839,2.692031341170011,2857180320.0,758.7962899325015,1215.419905620705
FRANKS AMERICANA REVIVAL,32048236833,29.7420398,-95.4399766,4.123279228447519,166563744.0,1.9654117468672538,11.738442079481342
FRATELLI'S RISTORANTE,32042170129,29.7945586,-95.4846526,5.08711940333542,608106240.0,1.3422083937919869,1.9782616449846395
"FRC DOMAIN BEVERAGES, LLC",13920517664,29.7496129,-95.4623893,4.693562055441202,5859913248.0,6.443770327197115,25.03115151228618
FREE RANGE HCC LLC,32058763957,29.7500039,-95.3598537,3.691715907298749,5200914960.0,187.0476774430356,247.76048372687248
FRISKY WHISKY SOUTHERN CUISINE,32097028545,,,,948564.0,,
FRONT PORCH PUB,17605679509,29.7527083,-95.3774683,2.9416055566588897,171131010.0,54.98743905820695,170.59001201724374
FUSION TACO,32049940409,29.7981372,-95.3823576,1.1773180441587028,494652096.0,855.2253988299201,2485.6908759860094
FUTURE FORTUNES,32090468516,,,,44775.0,,
FUTURE FORTUNES INC,32090468516,,,,22387.0,,
GABBY'S,17604863864,29.8153811,-95.410968,1.8386123043580287,51003432.0,8.02740142387703,41.07595492607782
GAGOOTZ,32041843973,29.8127694,-95.3701112,2.3568967342271723,237852000.0,123.4777130507881,190.20539063290647
GAIA RESTAURANT & LOUNGE,32091587595,29.7385047,-95.4959925,6.791385003568041,277381248.0,0.0759700766067018,0.13802453548931928
GALLANT NIGHTS,32086143776,29.7417353,-95.3582622,4.198201836859075,59977728.0,2.611038250927168,3.0033158553899892
GALLERIA GRILL,32063963436,29.73514,-95.466155,5.516500231918461,870904080.0,0.8144330078543737,1.1349970511835206
GARDEN OAKS POST 560,17460873627,29.8226614,-95.4200477,2.5250105711696924,568257120.0,210.76807653619025,265.75098335869706
"GATEWAY BEVERAGES, INC.",17605396294,29.7476094,-95.4503355,4.235468483610105,16743641760.0,14.48350434564056,58.64532782396653
GATSBY'S,32074903686,29.7335747,-95.3908795,3.9740734654388428,114176760.0,4.652884413168258,15.820089657794375
GATSBY'S PRIME SEAFOOD,32079018985,29.7558446,-95.3984648,2.399657745720257,488293920.0,232.7133744644562,359.95208999628244
GAUCHOS DO SUL,32067452329,29.7414379,-95.4450618,4.340488070763595,991681920.0,9.743805841211449,23.397256685917924
GAZEBO,32083583347,29.7452939,-95.3812395,3.322064646291178,156101616.0,20.750439775162576,80.06265310461367
GCKC HEIGHTS LLC,32079473073,29.802124,-95.3994791,0.8000809866978325,2409541920.0,28148.10957625484,36952.58507410584
GEN KOREAN BBQ HOUSE,32068764813,29.74294,-95.3796225,3.5080915817208793,929249280.0,48.250171709420464,70.63101601021978
GENCHIS GRILL,12616167560,29.7282446,-95.4384112,4.884500592655476,0.0,0.0,0.0
GENGHIS GRILL,12616167560,29.7282446,-95.4384112,4.884500592655476,15849120.0,0.004976651348984068,0.12806509768077803
GEORGE,12049211415,29.747994,-95.3887272,3.0163690366666094,3168802392.0,425.72202960130204,502.0476583781672
GHOSTBAR RESTAURANT,32085557737,29.7320183,-95.4768613,6.13544909688976,426945200.0,0.20668711554309255,0.4713615620339319
GINZA JAPANESE RESTAURANT,32067395619,29.7503791,-95.4846833,5.791072289431651,133186320.0,0.07192078218395014,0.09353616909134445
GLITTER KARAOKE HOUSTON,32073725718,29.7457877,-95.376096,3.4074955215192277,295532160.0,20.10533107411567,25.919227029724016
GLORIA'S RESTAURANT,32043575151,29.7467295,-95.377229,3.3200876156813184,2610077736.0,191.01954357645218,267.3382482576138
GOLDEN RED CHILI INC,32054336535,29.7520157,-95.3692153,3.2380125126705597,19445040.0,1.7328587735702996,4.147003675098886
GOLDEN SEAFOOD HOUSE,14709175971,29.8085668,-95.382127,1.6401275675584195,754338960.0,1642.2001827396973,1913.6987379963666
GOOD TIMES CAFE,32072000519,29.7488864,-95.3729767,3.3018886015298814,42058800.0,3.2985960935086815,6.257140048438072
GOODE CO. KITCHEN & CATINA #4,32079670488,29.7534972,-95.4086076,2.6124700224294672,144588675.0,352.82800928540655,1185.7033487263293
GOODE COMPANY K&C MEMORIAL,32060199984,29.7837035,-95.5104192,6.641826990665046,2659456800.0,0.2619579471071703,0.33338144956242466
GOODE COMPANY SEAFOOD,17606148314,29.7833551,-95.5480314,8.894299154103079,1447977600.0,0.001576623586035614,0.002110713175070842
GOODIES SOUL KITCHEN,32096721017,,,,44776.0,,
GOTTI'S,32080389912,29.752163,-95.3544173,3.806444356102779,56836032.0,4.431727234831476,10.620434807384218
GOURMET DINING & HOSPITALITY LLC,32082306641,29.7373498,-95.4780976,5.957214757090858,13234752.0,0.01708755092068638,0.02594924987054489
GRAFFITI RAW,32081140991,29.745286,-95.390728,3.175983510364165,905462064.0,105.40232765522455,168.65174349563637
GRAND HEIGHTS LLC,32068508228,29.8029428,-95.40826,0.9909363219347271,451472400.0,3600.568804298009,4447.296352261839
GRAND LUX CAFE,17427540780,29.7419045,-95.4617544,5.004349265062483,8490098232.0,0.8083784503344451,4.04340459770937
GRAND PRIZE,17603305800,29.7303531,-95.3916595,4.18888380173764,2105328960.0,28.012894487270348,37.47739219272657
GRANDUCA HOSPITALITY SERVICES,12041788253,29.7576236,-95.4583448,4.17677392037316,71258278.0,11.812491626797796,20.778922052042365
GREASE MONKEY,32075588759,29.8212813,-95.4244345,2.581664954780684,0.0,0.0,0.0
GREAT SPIRITS L.L.C.,12627975852,29.7374097,-95.3837941,3.7973195880382407,99922632.0,3.0097713058419076,15.434367715924637
GRIFF'S SHENANIGANS CAFE,17606888323,29.7403671,-95.3902283,3.5160094106838424,127059840.0,6.493780358112832,38.778104412399884
GRILLE 5115,17605432560,29.7396504,-95.4660414,5.299793479582127,1701840480.0,2.3757051848001427,4.294253660389424
GRIMALDI'S COAL BRICK PIZZERIA,32056001319,29.778849,-95.56125,9.706998858320157,299442240.0,6.417667976228635e-05,8.124285096776715e-05
GRISTWORKZ,32084378952,29.7747669,-95.3535216,2.9895913106426604,326240208.0,68.26053510414569,96.40175802145802
GROOVES OF HOUSTON,32046638105,29.7422588,-95.3595267,4.124168418579781,1087739280.0,16.47304559449947,18.815757930581643
GROTTO RISTORANTE,17602483475,29.7534972,-95.4086076,2.6124700224294672,6020744400.0,84.71840393718612,601.3666044982573
GUADALAJARA DEL CENTRO,32037545723,29.7537638,-95.3644994,3.3133626618022776,850239360.0,65.1699258039912,89.36753501648316
GUADALAJARA HACIENDA,32003133744,29.7833587,-95.5347026,8.096391750225402,1584563760.0,0.00850999804012119,0.011838176176322037
GUARD AND GRACE,32064413035,29.7577289,-95.3706198,2.869658550665156,3398940000.0,632.7701927289908,844.8263192097018
GYU-KAKU RESTAURANT,32049121182,29.7506872,-95.3755229,3.119447497251363,695597760.0,19.644309867686758,49.768480481589215
H BAR,32071535499,29.729183,-95.4677058,5.873782113113633,511650.0,0.0005994692164160764,0.002514923625597787
H-TOWN BREWING COMPANY,32091646656,29.7872071,-95.3660693,2.0440809827482527,104186304.0,379.16826261135407,586.615619332047
HACHI,32089772076,29.7395921,-95.4682885,5.403983725152921,79957248.0,0.3511597598200365,0.8210806029383171
HACIENDA LA ESPERANZA RESTAURANT & GRILL,32012093251,29.8452604,-95.3766162,4.0303549630292155,135670180.0,4.140702687435915,7.419958213061031
HAMBURGER MARY'S,32069334251,29.7477417,-95.3908165,3.0080693931847393,165088330.0,95.86217513834752,107.34831379116892
HAMPTON INN BY HILTON HOUSTON DOWNTOWN,17519234359,29.7561576,-95.3581558,3.453518185796246,1752324096.0,10.169552961148625,42.07323589048318
HANDO,32066846349,29.7903563,-95.4030424,0.18656491176171308,1494820011.0,39784.32570606982,73774.7033984676
HAPPY GO LUCKY,32082263255,29.8050727,-95.4099697,1.1697858727610126,117423696.0,755.6084665365977,5749.368562516339
HAPPY LAMB HOT POT,12624741653,29.7369704,-95.4851535,6.311013292719241,0.0,0.0,0.0
HAROLD'S,32047008217,29.8026676,-95.4032603,0.8605220595516208,20844780.0,1027.1898675989921,4032.117830178224
HARRIS COUNTY MEDICAL SOCIETY,17411484235,,,,0.0,,
HARRYS RESTAURANT,32058940498,29.7464432,-95.3810956,3.2504163456401476,433560960.0,37.69039296621972,48.96381177613949
HAYWIRE,32087420983,29.7837818,-95.5447084,8.693698786927401,1090441440.0,0.005320213283662303,0.013727586464074895
HEARSAY,16115424323,29.7630778,-95.3616728,2.978235852423793,1128597408.0,163.64098245760354,243.89187380008335
HEARSAY MARKET SQUARE TOWER,32091128945,29.7628095,-95.3632224,2.9193708215524765,103503825.0,55.82508112076325,116.61088688008238
"HEIGHTS & CO. BAR, LLC",32082023006,29.7960727,-95.3992316,0.3838482740388243,942306048.0,26179.727553241722,57185.43161549147
HEIGHTS BIER GARDEN/WORCHESTER'S ANNEX,32049040010,29.7973232,-95.4103404,0.7796729126105317,4138977600.0,50365.60447464803,73333.54250551027
HEIGHTS DRIVE INN,32079178730,29.8119413,-95.390685,1.5786436000203194,909004320.0,2237.8439571643053,2967.489290207634
HEIGHTS FOOD TRUCK GARDEN,32087443498,,,,0.0,,
HEIGHTS HIDEAWAY,32092511776,,,,951902.0,,
HEIGHTS SOCIAL,32090132898,29.8039464,-95.4203321,1.5335205569222385,1787754408.0,13136.923092951141,31428.2953637955
HENKE & PILLOT,32049991691,29.7631908,-95.3619148,2.962077143350218,434062800.0,67.17092250031718,140.69342555026498
HERITAGE PLACE HOUSTON BROOKHOLLOW,32076935066,29.8091466,-95.4439492,2.9349077571753504,33590880.0,5.488442967452094,16.45191778008832
HG HOTEL BEVERAGE LLC,32055622909,29.7391176,-95.4689927,5.45739402128733,460054080.0,0.4842090814014364,0.7390401721316644
HILTON GARDEN INN HOUSTON/GALLERIA,32081546791,29.7584982,-95.3633897,3.116015685357671,239337120.0,0.324474216751867,20.959615003765844
HOLEY MOLEY,32089152584,29.7314568,-95.4409286,4.766146760466868,448587648.0,4.703499535632231,7.818048003302426
HOLIDAY INN EXPRESS STAYBRIDGE SUITES,32042743305,,,,0.0,,
HOLMAN DRAFT HALL,32063188273,29.7402539,-95.3797983,3.6792234255070486,195795120.0,64.97821424950621,107.95610197373014
HOLY NAME PARISH CHURCH,17460196714,,,,10400.0,,
HOLY ROSARY CATHOLIC CHURCH HOUSTON,32037974907,,,,2244.0,,
HOME2SUITES,12047667790,29.7309708,-95.4670096,5.755953435117868,30453120.0,0.017641293513390437,0.03069124602537644
HOME2SUITES/TRU HOUSTON DOWNTOWN,32061119734,,,,979020.0,,
HONEY DRIZZLE HOUSTON,32090765325,29.7558844,-95.3701166,2.9893687258482213,7156626.0,31.3507402253607,79.16870291867035
HONG KONG BAN JUM 0410,32062009991,29.7973351,-95.5229057,7.388089412742693,0.0,0.0,0.0
HOOKAHS AND ASH,32099028048,,,,0.0,,
HOPDODDY BURGER BAR,32064306510,29.803006,-95.4055768,0.9245550911288495,3327112800.0,3369.11015732876,12793.345169088467
